node_type,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,throughput
1,49.062,35.86,0,0,7,-63.66,17.66,7.6
0,70,30,2,2,3,20,10000,63.39
1,79.5436,31.807,2,2,3,-64.96,23.95,3.6
1,68.3518,37.675,2,2,3,-61.62,27.11,2.33
1,77.8213,32.067,2,2,3,-62.07,26.49,3.69
1,74.8039,34.1119,2,2,3,-58.51,30.07,5.99
1,62.4701,34.0976,2,2,3,-62.96,24.22,2.6
1,77.3754,30.4329,2,2,3,-60.72,27.46,4.51
1,70.2539,26.241,2,2,3,-51.9,33.51,5.61
1,65.2372,38.3467,2,2,3,-64.78,24.58,0.78
1,76.7263,35.3555,2,2,3,-63.01,26.01,4.31
1,64.6064,29.8679,2,2,3,-56.37,28.76,5.61
1,68.944,21.1635,2,2,3,-63.55,28.2,0.55
1,72.4887,32.3596,2,2,3,-50.8,36.88,5.68
1,73.5847,32.6889,2,2,3,-54,33.78,4.99
1,77.1045,34.8478,2,2,3,-63.01,26.43,5.13
1,61.1035,33.2498,2,2,3,-64.55,22.35,0.84
1,66.8367,36.8483,2,2,3,-61.02,25.91,2.26
1,71.3834,28.0197,2,2,3,-46.88,38.16,4.92
0,10,50,0,0,3,20,10000,184.93
1,14.7631,48.1611,0,0,3,-58.66,31.63,13.75
1,5.3131,45.4204,0,0,3,-62.01,30.27,10.29
1,13.4412,47.3932,0,0,3,-56.55,34.44,12.29
1,9.0103,46.9263,0,0,3,-53.12,38.17,12.67
1,8.5821,54.2175,0,0,3,-56.93,35.95,11.44
1,9.0642,56.4498,0,0,3,-61.94,31.25,12.36
1,7.5504,47.0408,0,0,3,-55.14,36.8,13.52
1,10.0077,59.9446,0,0,3,-68.36,25.47,15.21
1,4.1023,45.7793,0,0,3,-63.46,29.07,11.9
1,3.5114,57.0675,0,0,3,-67.77,26.04,12.6
1,14.0259,52.1142,0,0,3,-57.2,34.35,15.13
1,15.0234,42.1513,0,0,3,-67.29,23.72,4.07
1,13.6081,54.6056,0,0,3,-60.46,31.47,15.59
1,7.6817,59.3077,0,0,3,-67.76,26,12.36
1,1.4427,53.7247,0,0,3,-67.32,26.4,11.75
0,30,50,6,6,7,20,10000,123.5
1,38.8972,50.7358,6,6,7,-63.6,29.4,1.71
1,27.2013,57.6982,6,6,7,-62.26,30.79,10.19
1,28.1831,43.804,6,6,7,-58.8,31.8,11.21
1,22.9463,53.5227,6,6,7,-61.68,30.96,9.51
1,24.8976,48.2672,6,6,7,-56.35,35.08,8.6
1,38.0132,52.7946,6,6,7,-62.8,29.86,5.13
1,29.4953,45.4707,6,6,7,-54.21,36.58,11.44
1,33.6222,47.5197,6,6,7,-53.75,37.21,10.98
1,31.8224,42.44,6,6,7,-61.48,28.45,6.98
1,31.3485,45.3039,6,6,7,-55.09,35.69,10.75
1,26.2469,43.9839,6,6,7,-60.12,30.26,8.76
1,28.8447,47.0003,6,6,7,-50.06,41.04,9.68
1,30.6798,53.7148,6,6,7,-51.93,40.35,11.44
1,23.758,43.5483,6,6,7,-63.69,26.81,7.11
0,50,50,0,0,7,20,10000,29.26
1,47.7739,41.5699,0,0,7,-69.25,11.51,0.08
1,52.4137,55.5444,0,0,7,-63.91,17.09,4.3
1,40.673,46.4337,0,0,7,-71.44,14.99,0.23
1,44.2591,55.5519,0,0,7,-67.9,14.85,0.08
1,54.641,53.5977,0,0,7,-63.52,17.29,4.61
1,52.465,57.7137,0,0,7,-68.11,14.27,4.07
1,55.2843,55.2547,0,0,7,-66.87,17.84,0.61
1,50.2018,45.7535,0,0,7,-59.38,20.15,5.38
1,57.9309,50.1517,0,0,7,-67.79,15.93,0.61
1,50.1939,40.0463,0,0,7,-71.39,9.48,0
1,54.265,45.4994,0,0,7,-64.26,17.26,3.23
1,46.241,58.5589,0,0,7,-70.35,8.83,0
1,49.2313,57.9538,0,0,7,-67.9,14.06,3.46
1,44.2925,49.6507,0,0,7,-63.16,17.52,0.15
1,58.414,55.1404,0,0,7,-71.23,16.07,1.15
1,56.2071,44.7699,0,0,7,-68.14,14.85,0.15
1,53.8874,43.6178,0,0,7,-66.91,17.23,0.92
1,44.5375,43.194,0,0,7,-69.26,10.96,0
1,42.7704,54.3213,0,0,7,-68.71,17.14,0.23
0,70,50,0,0,3,20,10000,63.6
1,74.5392,42.3184,0,0,3,-66.6,23.99,7.27
1,62.2556,47.4905,0,0,3,-65.18,22.63,2.68
1,63.122,44.5521,0,0,3,-66.33,22.14,0.84
1,64.5836,57.9925,0,0,3,-67.87,22.55,4.53
1,60.8355,48.2716,0,0,3,-67.31,20.45,1.44
1,66.1121,43.4198,0,0,3,-64.23,24.67,4.91
1,64.2787,57.4823,0,0,3,-67.47,22.55,4.76
1,61.4303,52.4507,0,0,3,-66.58,22.28,1.69
1,67.0106,49.4367,0,0,3,-52.44,33.65,5.99
1,68.4979,40.3243,0,0,3,-68.1,19.99,3.23
1,62.2129,50.9837,0,0,3,-64.62,25.21,3.61
1,62.3802,49.6445,0,0,3,-64.2,25.5,3.91
1,74.9234,48.1203,0,0,3,-59.07,30.97,6.76
1,65.3995,52.6828,0,0,3,-59.21,29.24,4.99
1,61.8402,52.3817,0,0,3,-65.84,22.52,2.61
1,69.1006,41.2937,0,0,3,-66.3,22.18,4.38
0,10,10,0,0,3,20,10000,198.14
1,12.8542,17.7579,0,0,3,-65.41,16.69,11.98
1,9.0055,15.2864,0,0,3,-59.34,26.56,20.74
1,8.7703,0.9515,0,0,3,-66.97,25.33,18.74
1,12.5235,10.8626,0,0,3,-50.97,35.24,18.12
1,11.1614,4.6178,0,0,3,-59.65,30.28,19.28
1,3.1525,2.8543,0,0,3,-68.28,24.88,19.43
1,13.8543,12.4256,0,0,3,-57.22,27.38,20.28
1,8.3632,16.2634,0,0,3,-61.84,24.08,18.66
1,5.4928,18.1094,0,0,3,-67.22,19.65,16.05
1,11.5158,16.8891,0,0,3,-63.06,20.59,16.67
1,2.752,9.073,0,0,3,-63.57,28.11,18.2
0,30,10,0,0,3,20,10000,4.99
1,24.3282,4.0701,0,0,3,-65.3,16.82,0
1,28.9108,14.4335,0,0,3,-57.25,26.94,0.92
1,27.9005,15.4925,0,0,3,-60.52,25.91,0.54
1,35.1526,15.274,0,0,3,-63.7,22.73,0.84
1,21.2525,12.1354,0,0,3,-66.74,4.01,0
1,24.5865,14.1308,0,0,3,-62.55,14.41,0
1,22.6258,11.8658,0,0,3,-64.16,-9999,0
1,22.3771,10.7336,0,0,3,-64.26,26.74,0.15
1,27.3164,9.4996,0,0,3,-51.23,31.46,0.84
1,26.1981,6.4712,0,0,3,-58.87,24.38,0.61
1,31.6053,2.0189,0,0,3,-65.18,21.41,1.08
0,50,10,0,0,1,20,10000,83.51
1,40.6534,13.272,0,0,1,-65.28,16.08,2.87
1,45.1209,6.3585,0,0,1,-57.98,29.03,6.53
1,45.8316,15.7795,0,0,1,-60.19,22.23,2.87
1,43.3093,16.395,0,0,1,-64.17,17.99,3
1,50.4601,5.0325,0,0,1,-55.36,33.74,7.53
1,47.0405,12.1524,0,0,1,-51.56,32.62,6.53
1,56.0842,8.0659,0,0,1,-58.64,30.54,4.61
1,42.8312,3.8635,0,0,1,-64.49,23.41,4.74
1,53.6057,14.8325,0,0,1,-57.85,27.44,7.37
1,57.934,10.1362,0,0,1,-61.78,27.27,3.21
1,40.3703,7.6366,0,0,1,-65.3,19.67,2.92
1,47.13,5.6249,0,0,1,-55.97,32.18,6.84
1,45.0411,10.5604,0,0,1,-55.36,29.22,7.99
1,50.4312,16.5756,0,0,1,-59.08,24.27,6.22
1,46.2922,10.6825,0,0,1,-51.91,33.08,7.07
1,56.1624,5.5615,0,0,1,-61.12,29.64,3.21
0,70,10,0,0,7,20,10000,62.28
1,64.4612,16.5807,0,0,7,-69.03,20.64,1.08
1,78.0985,6.4681,0,0,7,-69.45,19.37,5.76
1,77.9704,13.1815,0,0,7,-69,18.96,5.15
1,60.7613,11.0608,0,0,7,-70.27,18.77,2.46
1,69.6675,5.9158,0,0,7,-58.93,29.57,7.83
1,64.4494,3.4737,0,0,7,-68.97,22.58,2.92
1,76.9153,11.5052,0,0,7,-66.11,22.32,6.45
1,65.2601,3.9867,0,0,7,-67.27,24.03,2.38
1,78.8207,5.3625,0,0,7,-71.4,17.81,6.53
1,75.1497,4.4914,0,0,7,-67.04,21.12,6.68
1,76.0386,4.0702,0,0,7,-68.78,19.61,7.14
1,66.4174,3.8909,0,0,7,-66.12,25.05,3.76
1,78.5921,10.2475,0,0,7,-69.02,19.03,4.15
0,10,30,0,0,7,20,10000,3.69
1,10.4157,20.1589,0,0,7,-71.21,14.23,0
1,5.0576,31.2244,0,0,7,-61.64,18.94,0.84
1,6.1247,31.1035,0,0,7,-58.73,21.3,0.84
1,1.7326,32.989,0,0,7,-69.38,11.15,0.23
1,5.1176,28.1404,0,0,7,-61.97,18.99,0.46
1,8.8322,20.7341,0,0,7,-70.34,17.02,0.08
1,2.5647,31.2275,0,0,7,-67.03,14.11,0.38
1,10.7408,33.5114,0,0,7,-57.35,19.96,0.54
1,11.0228,39.4296,0,0,7,-70.59,7.11,0
1,4.6404,24.1575,0,0,7,-67.79,16.29,0.31
1,12.5214,39.5874,0,0,7,-71.31,5.53,0
0,30,30,0,0,1,20,10000,51.37
1,27.6701,30.3701,0,0,1,-46.63,37.99,9.75
1,21.3639,31.3451,0,0,1,-63.26,19.3,4.24
1,36.3528,24.8389,0,0,1,-62.25,20.44,3.28
1,31.2422,31.1244,0,0,1,-43.04,41.86,8.52
1,22.7455,34.8057,0,0,1,-63.19,18.77,3.28
1,30.12,36.4401,0,0,1,-58.76,25.39,7.37
1,32.0981,22.0691,0,0,1,-62.28,19.98,3.83
1,21.2166,27.7681,0,0,1,-63.84,18.46,1.16
1,33.4959,24.6979,0,0,1,-58.57,24.07,5.84
1,26.7485,38.547,0,0,1,-63.98,18.49,2.94
1,22.4343,36.1578,0,0,1,-65.03,16.34,1.14
0,50,30,0,0,3,20,10000,3.61
1,56.3646,37.662,0,0,3,-68.38,10.74,0
1,47.3083,28.0154,0,0,3,-53.52,32.89,0.31
1,56.6749,27.5887,0,0,3,-63.14,21.33,0.15
1,45.5905,29.7466,0,0,3,-56.84,31.02,0.61
1,43.0018,34.4814,0,0,3,-65.49,24.24,0.08
1,51.6437,38.9813,0,0,3,-66.97,16.98,0.15
1,44.7122,37.2969,0,0,3,-66.76,21.91,0.15
1,53.4369,36.3598,0,0,3,-63.41,19.86,0.31
1,48.0757,32.5712,0,0,3,-53.06,28.7,0.31
1,45.2109,37.3632,0,0,3,-66.35,21.18,0.08
1,57.341,33.4412,0,0,3,-65.11,17.14,0.38
1,55.8389,25.0559,0,0,3,-64.24,20.01,0.23
1,46.7356,24.0671,0,0,3,-62.47,24.66,0.31
1,52.8793,34.7827,0,0,3,-59.83,24.39,0.15
1,49.4367,35.8158,0,0,3,-60.44,25.56,0
1,59.2035,28.3408,0,0,3,-67.35,15.36,0.15
1,47.4438,21.7949,0,0,3,-66.01,20.1,0.23
0,70,30,0,0,3,20,10000,87.32
1,75.4791,38.0154,0,0,3,-67.96,21.18,3.69
1,65.7901,31.5993,0,0,3,-57.08,25.88,7.6
1,72.2511,26.509,0,0,3,-56.08,29.98,8.37
1,67.4837,31.4502,0,0,3,-51.92,32.16,6.91
1,60.3342,29.0018,0,0,3,-67.97,12.58,1.77
1,73.5534,36.7684,0,0,3,-64.23,23.69,3.38
1,64.217,21.9707,0,0,3,-68.27,21.99,0.15
1,73.1163,21.6329,0,0,3,-66.61,19.93,4.22
1,65.4747,36.7844,0,0,3,-65.2,18.73,2.38
1,65.0001,37.6146,0,0,3,-66.93,18.25,2.46
1,75.6483,36.4442,0,0,3,-65.97,23.29,3.07
1,72.7601,34.5603,0,0,3,-59.22,27.36,6.22
1,65.695,32.5054,0,0,3,-58.35,24.52,6.99
1,64.3577,27.0606,0,0,3,-61.6,19.9,6.07
1,77.7149,31.4889,0,0,3,-64.64,24.23,7.99
1,64.7987,30.2663,0,0,3,-58.92,23.6,7.14
1,68.4594,34.4061,0,0,3,-57.52,27.03,8.91
0,10,50,0,0,3,20,10000,199.3
1,2.0526,47.0024,0,0,3,-65.83,25.29,9.83
1,10.8485,46.4307,0,0,3,-54.6,32.22,9.91
1,10.9569,47.7843,0,0,3,-49.88,37.24,8.6
1,7.9582,47.9926,0,0,3,-51.76,37.02,11.52
1,13.4864,55.7521,0,0,3,-62.38,27.7,10.21
1,4.6279,48.6094,0,0,3,-59.75,30.76,9.98
1,3.4298,53.0589,0,0,3,-63.45,28.91,10.98
1,12.2743,43.958,0,0,3,-61.8,24.61,9.45
1,14.9711,52.5342,0,0,3,-59.82,27.88,10.37
1,9.5711,40.3028,0,0,3,-67.96,17.46,4.76
1,3.1514,56.8415,0,0,3,-67.91,25.48,9.52
1,15.0994,48.7456,0,0,3,-59.03,27.05,11.14
1,15.1948,56.784,0,0,3,-65.92,24.2,10.83
1,12.2042,51.9778,0,0,3,-52.14,36.67,11.52
1,6.3615,42.511,0,0,3,-65.52,21.49,7.53
1,3.5286,50.492,0,0,3,-61.88,29.7,10.44
1,4.3747,54.992,0,0,3,-63.99,28.62,11.67
1,16.7269,56.8909,0,0,3,-67.83,21.51,11.29
1,3.5594,56.7085,0,0,3,-67.26,26,8.83
1,7.9673,59.5697,0,0,3,-68.09,24.98,10.91
0,30,50,6,6,7,20,10000,128.56
1,32.6772,56.0998,6,6,7,-59.23,35.73,8.07
1,38.6793,52.9632,6,6,7,-64.03,30.96,7.26
1,24.2104,49.2204,6,6,7,-57.43,37.46,9.29
1,36.2596,50.7201,6,6,7,-58.46,36.49,8.6
1,34.2162,58.6761,6,6,7,-64.84,30.14,6.9
1,33.0858,59.2985,6,6,7,-65.1,29.89,5.52
1,33.7188,45.105,6,6,7,-58.12,36.85,9.22
1,37.7265,49.2094,6,6,7,-61.46,33.51,8.41
1,30.7292,43.5827,6,6,7,-58.8,36.09,7.99
1,24.7114,54.4901,6,6,7,-59.81,35.13,9.37
1,37.0497,46.9726,6,6,7,-61.27,33.66,9.03
1,32.2658,42.9612,6,6,7,-60.73,34.19,9.71
1,24.0252,49.9905,6,6,7,-57.73,37.2,9.83
1,24.8392,49.8425,6,6,7,-55.8,39.17,10.68
1,25.5144,44.1996,6,6,7,-60.61,34.3,8.69
0,50,50,0,0,3,20,10000,96.08
1,58.0806,51.1948,0,0,3,-65.23,21.78,4.22
1,54.571,48.8559,0,0,3,-57.64,27.37,9.6
1,51.2701,51.0703,0,0,3,-45.96,40.5,12.29
1,52.0561,59.417,0,0,3,-67.84,22.74,10.6
1,54.6308,44.2118,0,0,3,-63.78,18.83,6.3
1,54.1396,42.5778,0,0,3,-65.84,15.91,3.38
1,47.7901,59.2715,0,0,3,-67.66,22.37,10.6
1,40.5597,49.6239,0,0,3,-67.52,15.8,9.75
1,46.5314,44.5272,0,0,3,-61.85,20.03,9.83
1,48.8321,56.944,0,0,3,-63.03,26.23,10.91
1,47.6482,42.6151,0,0,3,-64.44,16.9,8.6
0,70,50,0,0,3,20,10000,86.4
1,68.8699,58.1023,0,0,3,-65.25,26.88,6.84
1,73.0415,55.4803,0,0,3,-61.39,29.86,5.91
1,67.7997,53.0237,0,0,3,-54.82,35.69,6.14
1,69.1268,54.0944,0,0,3,-56.18,35.13,6.14
1,62.7114,45.394,0,0,3,-66.06,24.15,1.38
1,67.4708,43.1276,0,0,3,-63.6,25.62,3.84
1,73.5468,55.0962,0,0,3,-61.26,29.87,5.84
1,73.5531,45.6181,0,0,3,-59.97,30.53,4.84
1,69.4567,40.1078,0,0,3,-68.29,21.61,3.84
1,62.0703,52.2729,0,0,3,-65.38,26.31,2.38
1,66.5334,57.827,0,0,3,-65.95,26.44,4.99
1,62.8016,46.1055,0,0,3,-65.26,24.96,2.23
1,62.6782,56.5594,0,0,3,-68.17,24.6,3.07
1,68.7635,43.4592,0,0,3,-62.23,27.81,5.22
1,76.0274,55.3225,0,0,3,-64.99,26.27,6.6
1,71.0581,55.2564,0,0,3,-59.3,31.01,6.22
1,70.7611,42.1316,0,0,3,-64.73,25.52,3.61
1,75.8454,55.5294,0,0,3,-65,26.63,7.3
0,10,10,0,0,7,20,10000,176.95
1,9.3277,7.3942,0,0,7,-54.08,35.28,17.66
1,0.8489,7.5753,0,0,7,-70.56,20.92,11.29
1,15.1758,6.957,0,0,7,-63.82,24.64,11.98
1,4.0302,7.6811,0,0,7,-64.7,25.28,17.51
1,12.7875,3.5896,0,0,7,-65.94,24.2,14.82
1,1.2354,10.0172,0,0,7,-69.33,21.64,12.83
1,16.7653,8.0869,0,0,7,-66.02,22.84,6.3
1,5.4342,13.6025,0,0,7,-63.39,25.89,14.05
1,6.5669,5.3928,0,0,7,-63.22,27.31,16.2
1,10.3753,19.3759,0,0,7,-70.41,17.66,4.3
1,7.8109,0.2763,0,0,7,-71.4,20.49,12.44
1,9.2157,11.8798,0,0,7,-51.09,37.44,16.28
1,5.7251,18.1177,0,0,7,-70.05,19.9,6.14
1,5.4184,3.6779,0,0,7,-67.56,23.98,15.13
0,30,10,0,0,3,20,10000,61.75
1,30.8157,19.7706,0,0,3,-68.12,17.5,2.53
1,30.8735,3.3426,0,0,3,-62.35,27.22,7.6
1,37.2574,3.1492,0,0,3,-68.42,22.5,3.92
1,36.9977,13.8533,0,0,3,-64.89,24.32,3.99
1,30.1917,2.6098,0,0,3,-63.74,25.57,6.6
1,24.6755,15.0524,0,0,3,-63.63,21.53,5.15
1,38.5162,8.7422,0,0,3,-66.04,24.37,3
1,36.1601,16.8215,0,0,3,-67.07,22.12,3
1,23.5754,8.2556,0,0,3,-62.23,24.84,4.84
1,26.3325,1.978,0,0,3,-66.42,22.34,4.99
1,38.8907,13.3377,0,0,3,-67.6,22.1,3.23
1,26.7044,3.9967,0,0,3,-62.63,26.16,7.22
1,37.2045,16.7647,0,0,3,-68.25,21.24,2.23
1,39.4581,9.8116,0,0,3,-67.54,22.26,3.46
0,50,10,0,0,3,20,10000,57.22
1,57.7987,16.0097,0,0,3,-68.19,21.72,0.84
1,47.0383,16.1395,0,0,3,-62.57,23.24,5.99
1,48.0746,15.9914,0,0,3,-61.45,23.99,6.91
1,48.2918,9.8606,0,0,3,-46.28,39.98,8.37
1,46.8435,16.4624,0,0,3,-63.34,22.22,5.22
1,43.0447,16.1298,0,0,3,-67.21,19.88,2.53
1,55.5535,6.9904,0,0,3,-61.5,23.51,2.84
1,54.2607,13.5529,0,0,3,-59.75,24.61,4.15
1,42.8437,7.7817,0,0,3,-63.93,24.8,3.15
1,54.9702,18.3673,0,0,3,-68,17.19,1.23
1,46.8463,5.3137,0,0,3,-59.99,27.4,7.53
1,52.8375,19.2183,0,0,3,-67.85,17.54,3.07
1,51.6571,17.9038,0,0,3,-65.05,20.71,5.38
0,70,10,0,0,3,20,10000,111.82
1,67.7718,5.7017,0,0,3,-57.98,33,7.68
1,72.1466,9.1722,0,0,3,-49.37,41.06,13.67
1,76.1983,13.171,0,0,3,-62.87,28.11,9.75
1,65.8505,11.7889,0,0,3,-57.12,32.1,7.76
1,64.06,12.6087,0,0,3,-61.87,27.28,5.68
1,62.496,5.2649,0,0,3,-66.51,25.76,2.3
1,77.302,15.3699,0,0,3,-66.85,24.65,10.6
1,78.2593,11.9344,0,0,3,-65.81,26.26,11.37
1,72.263,11.4109,0,0,3,-50.97,40.06,11.98
1,74.7237,10.746,0,0,3,-57.83,33.13,12.75
1,64.445,15.9191,0,0,3,-65.13,23.92,4.61
1,65.7524,2.0204,0,0,3,-66.81,23.82,6.84
1,64.0581,12.5682,0,0,3,-61.84,27.11,6.84
0,10,30,0,0,7,20,10000,176.33
1,13.9122,25.9153,0,0,7,-63.01,20.35,17.43
1,8.1402,27.2876,0,0,7,-56.34,29.41,18.74
1,4.5434,32.6162,0,0,7,-63.92,23.31,18.82
1,14.8285,35.0468,0,0,7,-65.93,16.42,9.98
1,1.931,28.7698,0,0,7,-68.23,19.27,11.52
1,9.6612,34.2276,0,0,7,-59.35,25.51,16.74
1,1.7743,29.8179,0,0,7,-68.35,19.66,12.67
1,15.0361,31.0362,0,0,7,-61.76,20.61,17.59
1,10.0314,27.9885,0,0,7,-50.96,33.59,18.51
1,8.635,36.1428,0,0,7,-64.46,21.24,11.37
1,4.6414,23.106,0,0,7,-69.27,20.05,6.53
1,5.9024,38.1789,0,0,7,-70.01,18.8,5.53
1,10.8284,36.3936,0,0,7,-64.79,19.87,10.91
0,30,30,0,0,7,20,10000,22.12
1,33.3659,38.6895,0,0,7,-70.3,13.44,0.08
1,21.0087,27.6719,0,0,7,-70.25,12.75,0.08
1,33.5133,25.6335,0,0,7,-62.89,14.01,4.22
1,24.3978,26.4918,0,0,7,-65.14,16.71,2.76
1,25.7223,37.8228,0,0,7,-69.6,12.57,0.31
1,35.0099,36.9541,0,0,7,-68.98,6.14,0
1,35.6036,37.1803,0,0,7,-69.94,6.05,0
1,33.8011,32.146,0,0,7,-59.7,18.44,5.22
1,38.9837,32.4359,0,0,7,-70.28,11.91,0.54
1,37.1505,31.7202,0,0,7,-66.67,13.66,0.31
1,37.3863,26.8544,0,0,7,-67.98,8.88,0.08
1,35.3659,28.2846,0,0,7,-62.96,16.12,0.15
1,25.5728,34.0335,0,0,7,-63.78,16.95,4.38
1,32.2684,39.2336,0,0,7,-70.63,8.04,0
1,34.4243,26.8072,0,0,7,-62.54,15.03,3.99
1,32.8811,21.7314,0,0,7,-69.31,8.64,0
0,50,30,4,4,5,20,10000,97.48
1,42.0894,29.0232,4,4,5,-61.85,30.97,6.84
1,54.1488,36.8533,4,4,5,-61.92,31.57,8.96
1,55.0771,23.3446,4,4,5,-62.59,31.46,8.28
1,47.2468,23.4862,4,4,5,-60.08,33.14,8.21
1,49.7488,33.8004,4,4,5,-52.03,41.08,11.67
1,41.9256,30.0355,4,4,5,-62.04,30.46,6.84
1,49.7173,24.0746,4,4,5,-57.63,35.37,8.6
1,50.3283,24.1044,4,4,5,-57.57,35.7,10.44
1,50.3522,22.1121,4,4,5,-61.7,31.72,7.11
1,59.1128,25.9605,4,4,5,-65.39,28.93,3.83
1,52.9581,21.4843,4,4,5,-63.75,29.81,9.1
1,46.575,38.4211,4,4,5,-63.89,29.49,7.59
0,70,30,0,0,7,20,10000,2.3
1,62.4345,26.5504,0,0,7,-68.51,9.88,0.08
1,68.2029,38.7505,0,0,7,-69.63,10.2,0
1,64.0902,26.8478,0,0,7,-65.33,18.09,0.15
1,61.0934,32.0362,0,0,7,-69.99,13.4,0.38
1,62.5322,26.3923,0,0,7,-68.47,12.75,0
1,67.4698,20.6828,0,0,7,-70.88,8.95,0
1,63.5033,27.8055,0,0,7,-65.66,10.17,0
1,63.9067,37.2352,0,0,7,-70.55,3.18,0
1,73.5855,38.6718,0,0,7,-70.42,14.65,1.54
1,65.0023,25.5726,0,0,7,-65.28,17.47,0.15
0,10,50,0,0,7,20,10000,197.45
1,11.3384,57.2037,0,0,7,-66.62,23.75,18.89
1,4.9207,55.9097,0,0,7,-67.53,23.31,15.9
1,12.7598,48.9579,0,0,7,-55.1,31.65,18.36
1,16.9305,55.3028,0,0,7,-69.26,21.07,5.45
1,3.277,52.6095,0,0,7,-66.39,23.97,17.59
1,5.6159,57.5747,0,0,7,-69.31,21.99,16.59
1,7.1682,47.573,0,0,7,-57.8,30.78,20.89
1,13.4531,47.3199,0,0,7,-59.72,26.86,16.9
1,0.908,51.6392,0,0,7,-70.16,21.26,13.21
1,13.8633,51.151,0,0,7,-58.73,28.93,15.67
1,4.2512,53.2558,0,0,7,-65.14,25.43,21.66
1,2.5997,50.1655,0,0,7,-66.77,23.73,16.36
0,30,50,0,0,3,20,10000,73.88
1,28.3839,59.5191,0,0,3,-67.87,20.63,3.92
1,33.0797,47.9831,0,0,3,-54.64,31.9,6.14
1,33.1753,58.5329,0,0,3,-66.92,22.27,5.76
1,23.5371,50.005,0,0,3,-61.82,25.01,4.68
1,36.8378,52.0253,0,0,3,-63.21,25.73,5.45
1,32.8642,41.5833,0,0,3,-66.54,20.76,2.53
1,33.4224,48.3096,0,0,3,-55.07,31.98,7.99
1,37.0357,54.4205,0,0,3,-65.49,25.16,4.22
1,25.2119,56.6945,0,0,3,-65.34,23.14,5.68
1,38.7842,49.5506,0,0,3,-66.37,23.74,2.84
1,36.0157,50.457,0,0,3,-60.87,27.52,5.53
1,27.2501,50.5008,0,0,3,-51.49,35.23,6.84
1,32.1098,55.3498,0,0,3,-60.23,27.97,7.22
1,35.4206,51.5719,0,0,3,-59.97,28.71,5.07
0,50,50,0,0,3,20,10000,59.29
1,53.2275,48.3711,0,0,3,-54.43,28.85,6.37
1,51.5115,46.9668,0,0,3,-53.67,31.79,9.75
1,53.8558,55.974,0,0,3,-63.17,23.17,3.23
1,47.1922,57.9529,0,0,3,-65.72,21.58,6.91
1,54.5374,55.9284,0,0,3,-63.88,24.02,3.99
1,52.5624,41.734,0,0,3,-66.12,18.72,3.99
1,45.3132,57.2948,0,0,3,-66.15,21.76,5.45
1,50.4729,58.7436,0,0,3,-66.3,20.8,4.84
1,54.4734,58.2163,0,0,3,-67.36,20.98,3.3
1,59.8684,48.3992,0,0,3,-68.44,22.59,1.38
1,41.6533,52.3573,0,0,3,-66.15,22.48,3.53
1,47.4682,48.1092,0,0,3,-52.87,32.57,6.53
0,70,50,0,0,3,20,10000,109.67
1,79.0421,53.6177,0,0,3,-68.01,24.68,8.22
1,60.6435,47.7087,0,0,3,-67.83,22.99,2.07
1,66.4594,44.3109,0,0,3,-62.33,26.65,6.3
1,73.1741,58.9657,0,0,3,-67.62,24.24,7.14
1,64.5914,47.8926,0,0,3,-60.35,28.9,4.76
1,77.2977,43.2133,0,0,3,-68.39,22.49,7.6
1,69.7185,57.5832,0,0,3,-64.12,26.72,6.6
1,65.5058,48.16,0,0,3,-58.02,31.04,4.68
1,73.9936,58.0192,0,0,3,-66.66,25.35,6.68
1,73.3271,53.7254,0,0,3,-58.38,32.6,7.07
1,72.1506,41.0351,0,0,3,-67.12,21.78,5.07
1,75.6982,55.5772,0,0,3,-64.86,26.76,6.76
1,71.0727,53.9222,0,0,3,-55.83,34.79,6.53
1,66.5373,56.19,0,0,3,-63.14,26.62,5.38
1,65.184,46.4657,0,0,3,-60.74,28.35,3.69
1,66.4723,59.26,0,0,3,-68.3,22.7,4.61
1,66.9803,48.0774,0,0,3,-54.31,34.94,5.76
1,66.5997,45.8429,0,0,3,-59.32,29.83,4.92
1,69.5652,59.3586,0,0,3,-67.38,24.16,5.84
0,10,10,0,0,7,20,10000,156.29
1,12.2783,6.171,0,0,7,-59.95,22.32,16.59
1,9.5625,3.8495,0,0,7,-64.18,17.66,16.51
1,8.8815,15.5072,0,0,7,-62.93,21.32,0.31
1,16.4621,13.198,0,0,7,-66.38,27.01,15.2
1,5.2252,13.5259,0,0,7,-63.66,19.15,15.59
1,15.1442,13.1357,0,0,7,-63.86,19.59,0.23
1,9.5544,6.9173,0,0,7,-55.72,24.76,17.97
1,14.6952,8.348,0,0,7,-61.35,20.58,12.52
1,11.8477,0.3376,0,0,7,-71.19,21.89,0.17
1,15.1024,11.5519,0,0,7,-62.24,23.28,12.9
1,3.087,15.8116,0,0,7,-69.8,20.22,0.22
1,6.7768,2.8216,0,0,7,-67.67,17,15.28
1,3.2651,4.1219,0,0,7,-69.64,17.18,16.36
1,7.4279,14.7402,0,0,7,-62.39,20.8,15.74
1,8.821,16.4734,0,0,7,-65.08,21.19,0.69
0,30,10,2,2,3,20,10000,103.47
1,27.4028,9.5835,2,2,3,-47.81,40.36,8.68
1,38.7643,10.8076,2,2,3,-63.37,26.35,6.84
1,20.5442,9.8626,2,2,3,-64.52,29.33,0.84
